"","Level_Number","Report_Number","Table_Number","Line_Number","CO","DIST","SCHL","Line_Text","NoStud5","NoHFZ5","Perc5a","Perc5b","Perc5c","NoStud7","NoHFZ7","Perc7a","Perc7b","Perc7c","NoStud9","NoHFZ9","Perc9a","Perc9b","Perc9c","ChrtNum"
"185",1,0,1,2,1,61218,6001358,"Body Composition                   ",5,"**","**","**","**",1,"**","**","**","**",NA,"0","0","0","0","0"
"186",1,0,1,3,1,61218,6001358,"Abdominal Strength                 ",5,"**","**","**","**",1,"**","**","**","**",NA,"0","0","0","0","0"
"187",1,0,1,4,1,61218,6001358,"Trunk Extension Strength           ",5,"**","**","**","**",1,"**","**","**","**",NA,"0","0","0","0","0"
"188",1,0,1,5,1,61218,6001358,"Upper Body Strength                ",5,"**","**","**","**",1,"**","**","**","**",NA,"0","0","0","0","0"
"189",1,0,1,6,1,61218,6001358,"Flexibility                        ",5,"**","**","**","**",1,"**","**","**","**",NA,"0","0","0","0","0"
"190",1,0,1,1,1,61234,130054,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",427,"284","66.5","19.9","13.6","0"
"191",1,0,1,2,1,61234,130054,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",427,"239","56","23.7","20.3","0"
"192",1,0,1,3,1,61234,130054,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",427,"407","95.3","4.7","0","0"
"193",1,0,1,4,1,61234,130054,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",427,"360","84.3","15.7","0","0"
"194",1,0,1,5,1,61234,130054,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",427,"328","76.8","23.2","0","0"
"195",1,0,1,6,1,61234,130054,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",427,"386","90.4","9.6","0","0"
"196",1,0,1,1,1,61234,6001440,"Aerobic Capacity                   ",72,"33","45.8","48.6","5.6",NA,"0","0","0","0",NA,"0","0","0","0","0"
"197",1,0,1,2,1,61234,6001440,"Body Composition                   ",72,"37","51.4","18.1","30.5",NA,"0","0","0","0",NA,"0","0","0","0","0"
"198",1,0,1,3,1,61234,6001440,"Abdominal Strength                 ",72,"53","73.6","26.4","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"199",1,0,1,4,1,61234,6001440,"Trunk Extension Strength           ",72,"66","91.7","8.3","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"200",1,0,1,5,1,61234,6001440,"Upper Body Strength                ",72,"31","43.1","56.9","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"201",1,0,1,6,1,61234,6001440,"Flexibility                        ",72,"47","65.3","34.7","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"202",1,0,1,1,1,61234,6001457,"Aerobic Capacity                   ",46,"15","32.6","26.1","41.3",NA,"0","0","0","0",NA,"0","0","0","0","0"
"203",1,0,1,2,1,61234,6001457,"Body Composition                   ",46,"21","45.7","28.3","26",NA,"0","0","0","0",NA,"0","0","0","0","0"
"204",1,0,1,3,1,61234,6001457,"Abdominal Strength                 ",46,"46","100","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"205",1,0,1,4,1,61234,6001457,"Trunk Extension Strength           ",46,"46","100","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"206",1,0,1,5,1,61234,6001457,"Upper Body Strength                ",46,"17","37","63","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"207",1,0,1,6,1,61234,6001457,"Flexibility                        ",46,"40","87","13","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"208",1,0,1,1,1,61234,6001473,"Aerobic Capacity                   ",48,"25","52.1","33.3","14.6",NA,"0","0","0","0",NA,"0","0","0","0","0"
"209",1,0,1,2,1,61234,6001473,"Body Composition                   ",48,"21","43.8","22.9","33.3",NA,"0","0","0","0",NA,"0","0","0","0","0"
"210",1,0,1,3,1,61234,6001473,"Abdominal Strength                 ",48,"21","43.8","56.2","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"211",1,0,1,4,1,61234,6001473,"Trunk Extension Strength           ",48,"40","83.3","16.7","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"212",1,0,1,5,1,61234,6001473,"Upper Body Strength                ",48,"20","41.7","58.3","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"213",1,0,1,6,1,61234,6001473,"Flexibility                        ",48,"27","56.2","43.8","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"214",1,0,1,1,1,61234,6001481,"Aerobic Capacity                   ",56,"52","92.9","7.1","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"215",1,0,1,2,1,61234,6001481,"Body Composition                   ",56,"28","50","16.1","33.9",NA,"0","0","0","0",NA,"0","0","0","0","0"
"216",1,0,1,3,1,61234,6001481,"Abdominal Strength                 ",56,"53","94.6","5.4","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"217",1,0,1,4,1,61234,6001481,"Trunk Extension Strength           ",56,"55","98.2","1.8","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"218",1,0,1,5,1,61234,6001481,"Upper Body Strength                ",56,"51","91.1","8.9","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"219",1,0,1,6,1,61234,6001481,"Flexibility                        ",56,"31","55.4","44.6","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"220",1,0,1,1,1,61234,6001507,"Aerobic Capacity                   ",58,"40","69","27.6","3.4",NA,"0","0","0","0",NA,"0","0","0","0","0"
"221",1,0,1,2,1,61234,6001507,"Body Composition                   ",58,"43","74.1","20.7","5.2",NA,"0","0","0","0",NA,"0","0","0","0","0"
"222",1,0,1,3,1,61234,6001507,"Abdominal Strength                 ",58,"25","43.1","56.9","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"223",1,0,1,4,1,61234,6001507,"Trunk Extension Strength           ",58,"49","84.5","15.5","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"224",1,0,1,5,1,61234,6001507,"Upper Body Strength                ",58,"36","62.1","37.9","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"225",1,0,1,6,1,61234,6001507,"Flexibility                        ",58,"43","74.1","25.9","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"226",1,0,1,1,1,61234,6001523,"Aerobic Capacity                   ",57,"42","73.7","21.1","5.2",NA,"0","0","0","0",NA,"0","0","0","0","0"
"227",1,0,1,2,1,61234,6001523,"Body Composition                   ",57,"31","54.4","17.5","28.1",NA,"0","0","0","0",NA,"0","0","0","0","0"
"228",1,0,1,3,1,61234,6001523,"Abdominal Strength                 ",57,"45","78.9","21.1","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"229",1,0,1,4,1,61234,6001523,"Trunk Extension Strength           ",57,"27","47.4","52.6","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"230",1,0,1,5,1,61234,6001523,"Upper Body Strength                ",57,"6","10.5","89.5","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"231",1,0,1,6,1,61234,6001523,"Flexibility                        ",57,"40","70.2","29.8","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"232",1,0,1,1,1,61259,129932,"Aerobic Capacity                   ",NA,"0","0","0","0",116,"92","79.3","15.5","5.2",NA,"0","0","0","0","1620"
"233",1,0,1,2,1,61259,129932,"Body Composition                   ",NA,"0","0","0","0",116,"93","80.2","17.2","2.6",NA,"0","0","0","0","1620"
"234",1,0,1,3,1,61259,129932,"Abdominal Strength                 ",NA,"0","0","0","0",116,"115","99.1","0.9","0",NA,"0","0","0","0","1620"
"235",1,0,1,4,1,61259,129932,"Trunk Extension Strength           ",NA,"0","0","0","0",116,"116","100","0","0",NA,"0","0","0","0","1620"
"236",1,0,1,5,1,61259,129932,"Upper Body Strength                ",NA,"0","0","0","0",116,"100","86.2","13.8","0",NA,"0","0","0","0","1620"
"237",1,0,1,6,1,61259,129932,"Flexibility                        ",NA,"0","0","0","0",116,"116","100","0","0",NA,"0","0","0","0","1620"
"238",1,0,1,1,1,61259,130179,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",17,"0","0","100","0","0"
"239",1,0,1,2,1,61259,130179,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",17,"9","52.9","41.2","5.9","0"
"240",1,0,1,3,1,61259,130179,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",17,"0","0","100","0","0"
"241",1,0,1,4,1,61259,130179,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",17,"12","70.6","29.4","0","0"
"242",1,0,1,5,1,61259,130179,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",17,"5","29.4","70.6","0","0"
"243",1,0,1,6,1,61259,130179,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",17,"7","41.2","58.8","0","0"
"244",1,0,1,1,1,61259,130575,"Aerobic Capacity                   ",NA,"0","0","0","0",62,"33","53.2","38.7","8.1",73,"24","32.9","47.9","19.2","0"
"245",1,0,1,2,1,61259,130575,"Body Composition                   ",NA,"0","0","0","0",62,"42","67.7","21","11.3",73,"33","45.2","32.9","21.9","0"
"246",1,0,1,3,1,61259,130575,"Abdominal Strength                 ",NA,"0","0","0","0",62,"57","91.9","8.1","0",73,"28","38.4","61.6","0","0"
"247",1,0,1,4,1,61259,130575,"Trunk Extension Strength           ",NA,"0","0","0","0",62,"59","95.2","4.8","0",73,"27","37","63","0","0"
"248",1,0,1,5,1,61259,130575,"Upper Body Strength                ",NA,"0","0","0","0",62,"0","0","100","0",73,"11","15.1","84.9","0","0"
"249",1,0,1,6,1,61259,130575,"Flexibility                        ",NA,"0","0","0","0",62,"47","75.8","24.2","0",73,"46","63","37","0","0"
"250",1,0,1,1,1,61259,130617,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",77,"29","37.7","50.6","11.7","349"
"251",1,0,1,2,1,61259,130617,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",77,"46","59.7","23.4","16.9","349"
"252",1,0,1,3,1,61259,130617,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",77,"65","84.4","15.6","0","349"
"253",1,0,1,4,1,61259,130617,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",77,"65","84.4","15.6","0","349"
"254",1,0,1,5,1,61259,130617,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",77,"47","61","39","0","349"
"255",1,0,1,6,1,61259,130617,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",77,"66","85.7","14.3","0","349"
"256",1,0,1,1,1,61259,130633,"Aerobic Capacity                   ",54,"24","44.4","51.9","3.7",63,"30","47.6","34.9","17.5",NA,"0","0","0","0","413"
"257",1,0,1,2,1,61259,130633,"Body Composition                   ",54,"32","59.3","24.1","16.6",63,"26","41.3","25.4","33.3",NA,"0","0","0","0","413"
"258",1,0,1,3,1,61259,130633,"Abdominal Strength                 ",54,"51","94.4","5.6","0",63,"51","81","19","0",NA,"0","0","0","0","413"
"259",1,0,1,4,1,61259,130633,"Trunk Extension Strength           ",54,"0","0","100","0",63,"0","0","100","0",NA,"0","0","0","0","413"
"260",1,0,1,5,1,61259,130633,"Upper Body Strength                ",54,"49","90.7","9.3","0",63,"58","92.1","7.9","0",NA,"0","0","0","0","413"
"261",1,0,1,6,1,61259,130633,"Flexibility                        ",54,"0","0","100","0",63,"0","0","100","0",NA,"0","0","0","0","413"
"262",1,0,1,1,1,61259,130732,"Aerobic Capacity                   ",50,"20","40","58","2",NA,"0","0","0","0",NA,"0","0","0","0","1663"
"263",1,0,1,2,1,61259,130732,"Body Composition                   ",50,"38","76","22","2",NA,"0","0","0","0",NA,"0","0","0","0","1663"
"264",1,0,1,3,1,61259,130732,"Abdominal Strength                 ",50,"37","74","26","0",NA,"0","0","0","0",NA,"0","0","0","0","1663"
"265",1,0,1,4,1,61259,130732,"Trunk Extension Strength           ",50,"47","94","6","0",NA,"0","0","0","0",NA,"0","0","0","0","1663"
"266",1,0,1,5,1,61259,130732,"Upper Body Strength                ",50,"45","90","10","0",NA,"0","0","0","0",NA,"0","0","0","0","1663"
"267",1,0,1,6,1,61259,130732,"Flexibility                        ",50,"29","58","42","0",NA,"0","0","0","0",NA,"0","0","0","0","1663"
"268",1,0,1,1,1,61259,131896,"Aerobic Capacity                   ",41,"21","51.2","31.7","17.1",NA,"0","0","0","0",NA,"0","0","0","0","1713"
"269",1,0,1,2,1,61259,131896,"Body Composition                   ",41,"30","73.2","24.4","2.4",NA,"0","0","0","0",NA,"0","0","0","0","1713"
"270",1,0,1,3,1,61259,131896,"Abdominal Strength                 ",41,"41","100","0","0",NA,"0","0","0","0",NA,"0","0","0","0","1713"
"271",1,0,1,4,1,61259,131896,"Trunk Extension Strength           ",41,"40","97.6","2.4","0",NA,"0","0","0","0",NA,"0","0","0","0","1713"
"272",1,0,1,5,1,61259,131896,"Upper Body Strength                ",41,"18","43.9","56.1","0",NA,"0","0","0","0",NA,"0","0","0","0","1713"
"273",1,0,1,6,1,61259,131896,"Flexibility                        ",41,"38","92.7","7.3","0",NA,"0","0","0","0",NA,"0","0","0","0","1713"
"274",1,0,1,1,1,61259,132555,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",23,"10","43.5","52.2","4.3","1745"
"275",1,0,1,2,1,61259,132555,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",23,"15","65.2","4.3","30.5","1745"
"276",1,0,1,3,1,61259,132555,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",23,"22","95.7","4.3","0","1745"
"277",1,0,1,4,1,61259,132555,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",23,"23","100","0","0","1745"
"278",1,0,1,5,1,61259,132555,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",23,"15","65.2","34.8","0","1745"
"279",1,0,1,6,1,61259,132555,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",23,"19","82.6","17.4","0","1745"
"280",1,0,1,1,1,61259,135905,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",377,"168","44.6","35.5","19.9","0"
"281",1,0,1,2,1,61259,135905,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",377,"204","54.1","25.2","20.7","0"
"282",1,0,1,3,1,61259,135905,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",377,"276","73.2","26.8","0","0"
"283",1,0,1,4,1,61259,135905,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",377,"323","85.7","14.3","0","0"
"284",1,0,1,5,1,61259,135905,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",377,"233","61.8","38.2","0","0"
"285",1,0,1,6,1,61259,135905,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",377,"294","78","22","0","0"
"286",1,0,1,1,1,61259,136051,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",488,"323","66.2","25","8.8","0"
"287",1,0,1,2,1,61259,136051,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",488,"334","68.4","17.2","14.4","0"
"288",1,0,1,3,1,61259,136051,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",488,"300","61.5","38.5","0","0"
"289",1,0,1,4,1,61259,136051,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",488,"361","74","26","0","0"
"290",1,0,1,5,1,61259,136051,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",488,"267","54.7","45.3","0","0"
"291",1,0,1,6,1,61259,136051,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",488,"421","86.3","13.7","0","0"
"292",1,0,1,1,1,61259,137943,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",384,"127","33.1","57.8","9.1","0"
"293",1,0,1,2,1,61259,137943,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",384,"201","52.3","29.2","18.5","0"
"294",1,0,1,3,1,61259,137943,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",384,"295","76.8","23.2","0","0"
"295",1,0,1,4,1,61259,137943,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",384,"339","88.3","11.7","0","0"
"296",1,0,1,5,1,61259,137943,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",384,"295","76.8","23.2","0","0"
"297",1,0,1,6,1,61259,137943,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",384,"319","83.1","16.9","0","0"
"298",1,0,1,1,1,61259,6002190,"Aerobic Capacity                   ",56,"29","51.8","39.3","8.9",NA,"0","0","0","0",NA,"0","0","0","0","0"
"299",1,0,1,2,1,61259,6002190,"Body Composition                   ",56,"20","35.7","26.8","37.5",NA,"0","0","0","0",NA,"0","0","0","0","0"
"300",1,0,1,3,1,61259,6002190,"Abdominal Strength                 ",56,"42","75","25","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"301",1,0,1,4,1,61259,6002190,"Trunk Extension Strength           ",56,"38","67.9","32.1","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"302",1,0,1,5,1,61259,6002190,"Upper Body Strength                ",56,"18","32.1","67.9","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"303",1,0,1,6,1,61259,6002190,"Flexibility                        ",56,"44","78.6","21.4","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"304",1,0,1,1,1,61259,6002216,"Aerobic Capacity                   ",61,"56","91.8","8.2","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"305",1,0,1,2,1,61259,6002216,"Body Composition                   ",61,"53","86.9","6.6","6.5",NA,"0","0","0","0",NA,"0","0","0","0","0"
"306",1,0,1,3,1,61259,6002216,"Abdominal Strength                 ",61,"58","95.1","4.9","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"307",1,0,1,4,1,61259,6002216,"Trunk Extension Strength           ",61,"61","100","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"308",1,0,1,5,1,61259,6002216,"Upper Body Strength                ",61,"57","93.4","6.6","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"309",1,0,1,6,1,61259,6002216,"Flexibility                        ",61,"59","96.7","3.3","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"310",1,0,1,1,1,61259,6002273,"Aerobic Capacity                   ",48,"22","45.8","52.1","2.1",NA,"0","0","0","0",NA,"0","0","0","0","0"
"311",1,0,1,2,1,61259,6002273,"Body Composition                   ",48,"29","60.4","14.6","25",NA,"0","0","0","0",NA,"0","0","0","0","0"
"312",1,0,1,3,1,61259,6002273,"Abdominal Strength                 ",48,"30","62.5","37.5","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"313",1,3,1,3,43,69534,4337762,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"314",1,3,1,4,43,69534,4337762,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"315",1,3,1,5,43,69534,4337762,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"316",1,3,1,6,43,69534,4337762,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0"
"317",1,3,1,1,43,69534,4334371,"Aerobic Capacity                   ",NA,"0","0","0","0",NA,"0","0","0","0",3,"**","**","**","**","0"
"318",1,3,1,2,43,69534,4334371,"Body Composition                   ",NA,"0","0","0","0",NA,"0","0","0","0",3,"**","**","**","**","0"
"319",1,3,1,3,43,69534,4334371,"Abdominal Strength                 ",NA,"0","0","0","0",NA,"0","0","0","0",3,"**","**","**","**","0"
"320",1,3,1,4,43,69534,4334371,"Trunk Extension Strength           ",NA,"0","0","0","0",NA,"0","0","0","0",3,"**","**","**","**","0"
"321",1,3,1,5,43,69534,4334371,"Upper Body Strength                ",NA,"0","0","0","0",NA,"0","0","0","0",3,"**","**","**","**","0"
"322",1,3,1,6,43,69534,4334371,"Flexibility                        ",NA,"0","0","0","0",NA,"0","0","0","0",3,"**","**","**","**","0"
"323",1,3,1,1,43,69526,6047567,"Aerobic Capacity                   ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"324",1,3,1,2,43,69526,6047567,"Body Composition                   ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"325",1,3,1,3,43,69526,6047567,"Abdominal Strength                 ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"326",1,3,1,4,43,69526,6047567,"Trunk Extension Strength           ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
"327",1,3,1,5,43,69526,6047567,"Upper Body Strength                ",NA,"0","0","0","0",1,"**","**","**","**",NA,"0","0","0","0","0"
